location_id,date,avg_temp,max_temp,min_temp,prcp
ST2090,20200711,16.6,18.4,14.7,0
ST2090,20200712,16.8,18.8,14.8,0
ST2090,20200713,16.4,18.2,14.6,0
ST2090,20200714,15.9,17.1,14.7,0
ST2090,20200715,16.2,17.7,14.7,0
ST2090,20200716,15.9,17.1,14.6,0
ST2090,20200717,16.8,18.6,15,0
ST2090,20200718,17.3,19.8,14.8,0
ST2090,20200719,17.2,19.8,14.6,0
ST2090,20200720,17.3,19.2,15.4,0
ST2090,20200721,17.4,19.5,15.2,0
ST2090,20200722,17.4,19,15.7,0
ST2090,20200723,16.3,18.3,14.2,0
ST2090,20200724,16.9,19,14.8,0
ST2090,20200725,16.5,18.3,14.7,0
ST2090,20200726,15.9,17.4,14.4,0
ST2090,20200727,15.1,16.1,14,0
ST2090,20200728,15.5,16.8,14.1,0
ST2090,20200729,15.7,17.1,14.3,0
ST2090,20200730,15.9,17.4,14.3,0
ST2090,20200731,16.2,17.8,14.6,0
ST2090,20200801,16.6,18.3,14.8,0
ST2090,20200802,16.4,18.7,14.1,0
ST2090,20200803,15.9,17.4,14.4,0
ST2090,20200804,15.9,17.3,14.5,0
ST2090,20200805,16.5,18.5,14.4,0
ST2090,20200806,17.1,18.9,15.2,0
ST2090,20200807,16.6,18.5,14.7,0
ST2090,20200808,16.6,18.6,14.6,0
ST2090,20200809,17,19.5,14.4,0
ST2090,20200810,16.6,18.8,14.3,0
ST2090,20200811,16,17.4,14.6,0
ST2090,20200812,16.9,18.6,15.2,0
ST2090,20200813,17,19.5,14.5,0
ST2090,20200814,16.8,18.7,14.8,0
ST2090,20200815,16.4,17.9,14.8,0
ST2090,20200816,16.3,18,14.6,0
ST2090,20200817,16.7,18.3,15.1,0
ST2090,20200818,16.8,18.6,15,0
ST2090,20200819,16.3,17.6,14.9,0
ST2090,20200820,16.3,17.6,15,0
ST2090,20200821,16.7,18.6,14.8,0
ST2090,20200822,16.4,17.6,15.2,0
ST2090,20200823,17.1,19,15.1,0
ST2090,20200824,18,20.5,15.4,0
ST2090,20200825,18.3,21.1,15.4,0
ST2090,20200826,16.7,18,15.4,0
ST2090,20200827,16.8,18.3,15.2,0
ST2090,20200828,16.4,17.8,15,0
ST2090,20200829,16.5,18.4,14.6,0
ST2090,20200830,16.2,17.7,14.7,0
ST2090,20200831,16.3,17.8,14.7,0
ST2090,20200901,16.6,18.5,14.7,0
ST2090,20200902,15.9,17.4,14.3,0
ST2090,20200903,16.1,17.4,14.7,0
ST2090,20200904,16,17.3,14.6,0
ST2090,20200905,16.4,18.3,14.4,0
ST2090,20200906,16.9,19,14.8,0
ST2090,20200907,16.4,18.8,14,0
ST2090,20200908,16.4,18.4,14.4,0
ST2090,20200909,16,18,14,0
ST2090,20200910,16.1,18,14.2,0
ST2090,20200911,16.5,18.6,14.3,0
ST2090,20200912,16.8,19.1,14.5,0
ST2090,20200913,16.4,18.1,14.7,0
ST2090,20200914,16.7,18.4,15,0
ST2090,20200915,16.6,18.3,14.9,0
ST2090,20200916,16.5,18.2,14.8,0
ST2090,20200917,16.6,18.7,14.5,0
ST2090,20200918,17.3,19.6,14.9,0
ST2090,20200919,18.6,22.1,15,0
ST2090,20200920,17.4,19.5,15.3,0
ST2090,20200921,17.7,20,15.4,0
ST2090,20200922,17.6,19.9,15.3,0
ST2090,20200923,18.2,20.5,15.8,0
ST2090,20200924,18,20.2,15.8,0
ST2090,20200925,18.3,20.6,15.9,0
ST2090,20200926,17.4,20.3,14.4,0
ST2090,20200927,16.8,19.8,13.8,0
ST2090,20200928,17.9,20.6,15.2,0
ST2090,20200929,17.5,19.2,15.8,0
ST2090,20200930,18.3,20.3,16.2,0
ST2090,20201001,18.5,21,15.9,0
ST2090,20201002,18.3,20.7,15.8,0
ST2090,20201003,17.4,19.6,15.2,0
ST2090,20201004,16.8,18,15.5,0
ST2090,20201005,17,19.2,14.8,0
ST2090,20201006,18.4,20.7,16,0
ST2090,20201007,18.6,21,16.1,0
ST2090,20201008,18.5,21.2,15.8,0
ST2090,20201009,18.9,22.2,15.5,0
ST2090,20201010,18.3,20.9,15.7,0
ST2090,20201011,18.4,21.2,15.5,0
ST2090,20201012,18.9,21.5,16.2,0
ST2090,20201013,17.8,19.8,15.8,0
ST2090,20201014,17.6,19,16.1,0
ST2090,20201015,18.3,21.2,15.4,0
ST2090,20201016,18.8,21.5,16.1,0
ST2090,20201017,18.7,20.5,16.9,0
ST2090,20201018,18.9,21.4,16.3,0
ST2090,20201019,18.4,20.8,16,0
ST2090,20201020,18.8,21.8,15.8,0
ST2090,20201021,18.7,21.3,16.1,0
